BEASTGeneration	BEASTtmrca	FavitesSim	TimeToCoal	TimeToCase	DateOfIndexCase	TimeToHosp	IndexAtCoalescent
1700000	2019.9575682715274	0776	0.149558	0.028926	2019.8080102715273	0.103529	0
1725000	2019.9549324203472	0911	0.111763	0.030347	2019.843169420347	0.112436	0
1750000	2019.9572197849493	0214	0.08834800000000001	0.001604	2019.8688717849493	0.062101	0
1775000	2019.9502292766883	0746	0.043042000000000004	0.039538	2019.9071872766883	0.046102	0
1800000	2019.9583752492629	0815	0.19326200000000002	0.031853	2019.7651132492629	0.09134	0
1825000	2019.9461186512299	0579	0.062946	0.01	2019.8831726512299	0.059367	0
1850000	2019.932960051264	0065	0.02664	0.007541	2019.906320051264	0.026558	0
1875000	2019.943719905889	0255	0.058423	0.011723	2019.8852969058892	0.070078	0
1900000	2019.944108595147	0307	0.144646	0.003021	2019.7994625951471	0.05168	0
1925000	2019.948370985285	0047	0.034997999999999994	0.007204	2019.913372985285	0.040301	0
1950000	2019.9464950875724	0341	0.018768	0.004156	2019.9277270875725	0.023062	0
1975000	2019.9460012112995	0978	0.12782500000000002	0.007092	2019.8181762112995	0.043454	0
2000000	2019.9424383616479	0245	0.072075	0.003246	2019.8703633616478	0.027825	0
2025000	2019.9494711413704	1077	0.094057	0.017236	2019.8554141413704	0.045744	0
2050000	2019.9573634279832	0840	0.150618	0.045701	2019.8067454279833	0.107256	0
2075000	2019.9560815907807	0973	0.101144	0.076039	2019.8549375907808	0.087299	0
2100000	2019.9540429514893	0065	0.02664	0.007541	2019.9274029514893	0.026558	0
2125000	2019.9632461020572	0401	0.062245	0.019991	2019.901001102057	0.04391	0
2150000	2019.9397767771297	0674	0.046881000000000006	0.038423	2019.8928957771298	0.0548	0
2175000	2019.9435077127193	0758	0.043503	0.00883	2019.9000047127192	0.014147	0
2200000	2019.9652468206634	0599	0.07579	0.041682	2019.8894568206633	0.052906	0
2225000	2019.9596063759477	0840	0.150618	0.045701	2019.8089883759478	0.107256	0
2250000	2019.964103731028	0880	0.070744	0.045549	2019.8933597310279	0.05197	0
2275000	2019.9639521236527	0599	0.07579	0.041682	2019.8881621236526	0.052906	0
2300000	2019.965298392828	0136	0.06246600000000001	0.021686	2019.9028323928278	0.052775	0
2325000	2019.9656020157618	0245	0.072075	0.003246	2019.8935270157617	0.027825	0
2350000	2019.9682582616706	0981	0.117336	0.01779	2019.8509222616706	0.044361	0
2375000	2019.973007757962	0992	0.13090200000000002	0.007828	2019.842105757962	0.074628	0
2400000	2019.9750321052552	0976	0.05516	0.021808	2019.9198721052553	0.027649	0
2425000	2019.9722679164997	0177	0.089028	0.065543	2019.8832399164996	0.070963	0
2450000	2019.9679846245406	0973	0.101144	0.076039	2019.8668406245406	0.087299	0
2475000	2019.9755034672448	0474	0.11756399999999999	0.055703	2019.857939467245	0.078932	0
2500000	2019.971496180511	0157	0.100354	0.034878	2019.871142180511	0.07597	0
2525000	2019.975324287414	0981	0.117336	0.01779	2019.857988287414	0.044361	0
2550000	2019.9715859734788	0469	0.067788	0.034935	2019.9037979734787	0.041387	0
2575000	2019.9753091484229	0716	0.054031	0.000674	2019.921278148423	0.019206	0
2600000	2019.9757139829264	0630	0.08282199999999999	0.001688	2019.8928919829264	0.025356	0
2625000	2019.9756516685736	0783	0.106106	0.037585	2019.8695456685737	0.083589	0
2650000	2019.9745461418054	0978	0.12782500000000002	0.007092	2019.8467211418053	0.043454	0
2675000	2019.9715012333154	1036	0.075381	0.000341	2019.8961202333153	0.059812	0
2700000	2019.969101146651	0712	0.180172	0.011424	2019.7889291466508	0.060724	0
2725000	2019.9585026725674	0409	0.054855	0.008924	2019.9036476725673	0.04049	0
2750000	2019.9616993365494	0422	0.09254699999999999	0.000731	2019.8691523365494	0.051425	0
2775000	2019.9738897241127	0407	0.099561	0.058113	2019.8743287241127	0.078891	0
2800000	2019.9745370160651	0605	0.055615	0.008154	2019.9189220160652	0.022861	0
2825000	2019.9726756950458	0716	0.054031	0.000674	2019.918644695046	0.019206	0
2850000	2019.966671024276	0474	0.11756399999999999	0.055703	2019.849107024276	0.078932	0
2875000	2019.964898996933	0245	0.072075	0.003246	2019.892823996933	0.027825	0
2900000	2019.9659506258538	0783	0.106106	0.037585	2019.8598446258538	0.083589	0
2925000	2019.96843767883	0726	0.057485	0.014145	2019.91095267883	0.016395	0
2950000	2019.9633842028272	0136	0.06246600000000001	0.021686	2019.9009182028271	0.052775	0
2975000	2019.963757126017	0245	0.072075	0.003246	2019.891682126017	0.027825	0
3000000	2019.9590633259804	0599	0.07579	0.041682	2019.8832733259803	0.052906	0
3025000	2019.9647906301705	0116	0.139773	0.014264	2019.8250176301704	0.024609	0
3050000	2019.9678167856866	0712	0.180172	0.011424	2019.7876447856866	0.060724	0
3075000	2019.9678023696943	0112	0.092881	0.016985	2019.8749213696942	0.042023	0
3100000	2019.9682935819262	0899	0.09219000000000001	0.002791	2019.8761035819261	0.061116	0
3125000	2019.9693323684694	0245	0.072075	0.003246	2019.8972573684694	0.027825	0
3150000	2019.9580785042585	0215	0.07749299999999999	0.002071	2019.8805855042585	0.04676	0
3175000	2019.9567906991238	0992	0.13090200000000002	0.007828	2019.8258886991237	0.074628	0
3200000	2019.954414437653	0065	0.02664	0.007541	2019.927774437653	0.026558	0
3225000	2019.9636458086018	0554	0.0601	7.6e-05	2019.9035458086018	0.029014	0
3250000	2019.9504100461777	0214	0.08834800000000001	0.001604	2019.8620620461777	0.062101	0
3275000	2019.9597721105426	0312	0.04281800000000001	0.016085	2019.9169541105427	0.036051	0
3300000	2019.9600718115696	0974	0.06287399999999999	0.018003	2019.8971978115696	0.057338	0
3325000	2019.9579566048237	1090	0.056930999999999995	0.023496	2019.9010256048236	0.047686	0
3350000	2019.9585943753061	0637	0.085711	0.055373	2019.8728833753062	0.073113	0
3375000	2019.9646886287444	0422	0.09254699999999999	0.000731	2019.8721416287444	0.051425	0
3400000	2019.965081492018	0703	0.056444	0.011781	2019.908637492018	0.020979	0
3425000	2019.9672348954382	0177	0.089028	0.065543	2019.878206895438	0.070963	0
3450000	2019.94495129968	0474	0.11756399999999999	0.055703	2019.8273872996801	0.078932	0
3475000	2019.965010065288	0599	0.07579	0.041682	2019.8892200652879	0.052906	0
3500000	2019.9644120775347	1077	0.094057	0.017236	2019.8703550775347	0.045744	0
3525000	2019.9644301202495	0407	0.099561	0.058113	2019.8648691202495	0.078891	0
3550000	2019.9581639910666	0994	0.107495	0.062335	2019.8506689910666	0.095174	0
3575000	2019.9619722312686	0716	0.054031	0.000674	2019.9079412312688	0.019206	0
3600000	2019.9630236834587	0245	0.072075	0.003246	2019.8909486834586	0.027825	0
3625000	2019.9596960758865	0701	0.12828399999999998	0.073787	2019.8314120758866	0.111829	0
3650000	2019.9580178587546	0783	0.106106	0.037585	2019.8519118587546	0.083589	0
3675000	2019.964989470076	0309	0.08013300000000001	0.004242	2019.884856470076	0.024295	0
3700000	2019.971276907748	0992	0.13090200000000002	0.007828	2019.840374907748	0.074628	0
3725000	2019.9742579105985	0899	0.09219000000000001	0.002791	2019.8820679105984	0.061116	0
3750000	2019.973966394268	0370	0.092947	0.009338	2019.881019394268	0.043223	0
3775000	2019.9738348028998	0691	0.086429	0.042718	2019.8874058028998	0.064846	0
3800000	2019.973080347805	0599	0.07579	0.041682	2019.897290347805	0.052906	0
3825000	2019.9745396349713	0116	0.139773	0.014264	2019.8347666349712	0.024609	0
3850000	2019.971742281609	0309	0.08013300000000001	0.004242	2019.8916092816091	0.024295	0
3875000	2019.961653041236	1090	0.056930999999999995	0.023496	2019.904722041236	0.047686	0
3900000	2019.9575371197059	0415	0.06625099999999999	0.004326	2019.891286119706	0.023756	0
3925000	2019.9641941009306	0994	0.107495	0.062335	2019.8566991009307	0.095174	0
3950000	2019.9546270805097	1032	0.098573	0.078921	2019.8560540805097	0.094657	0
3975000	2019.9662840079284	0560	0.13558599999999998	0.020911	2019.8306980079283	0.061059	0
4000000	2019.967905755427	0819	0.077308	0.021891	2019.890597755427	0.043904	0
4025000	2019.9617823673527	0665	0.048848	0.001545	2019.9129343673528	0.032658	0
4050000	2019.9607472063733	0312	0.04281800000000001	0.016085	2019.9179292063734	0.036051	0
4075000	2019.9659086929453	0783	0.106106	0.037585	2019.8598026929453	0.083589	0
4100000	2019.9628863278342	0253	0.071868	0.015779	2019.8910183278342	0.042617	0
4125000	2019.9682458365107	0051	0.084971	0.017876	2019.8832748365107	0.045128	0
4150000	2019.962646962655	0978	0.12782500000000002	0.007092	2019.834821962655	0.043454	0
4175000	2019.9696341415392	1013	0.051153	0.000619	2019.9184811415391	0.014397	0
4200000	2019.963898932194	0370	0.092947	0.009338	2019.870951932194	0.043223	0
4225000	2019.963096233628	0977	0.11915200000000001	0.032522	2019.843944233628	0.039336	0
4250000	2019.9587841305217	0453	0.08582100000000001	0.017175	2019.8729631305218	0.072162	0
4275000	2019.9629677495825	0462	0.035638	0.020947	2019.9273297495824	0.026743	0
4300000	2019.9633029330062	0930	0.035854	0.00495	2019.9274489330062	0.014797	0
4325000	2019.9574786958779	0646	0.085045	0.052342	2019.8724336958778	0.069874	0
4350000	2019.967289540292	0783	0.106106	0.037585	2019.8611835402921	0.083589	0
4375000	2019.9742747433481	0840	0.150618	0.045701	2019.8236567433482	0.107256	0
4400000	2019.970659484343	0712	0.180172	0.011424	2019.790487484343	0.060724	0
4425000	2019.9716506923635	0051	0.084971	0.017876	2019.8866796923635	0.045128	0
4450000	2019.9637651421663	0401	0.062245	0.019991	2019.9015201421662	0.04391	0
4475000	2019.9710741451147	0112	0.092881	0.016985	2019.8781931451147	0.042023	0
4500000	2019.969953740047	0783	0.106106	0.037585	2019.863847740047	0.083589	0
4525000	2019.9601154931809	1036	0.075381	0.000341	2019.8847344931808	0.059812	0
4550000	2019.9658628496725	0922	0.053866	0.00443	2019.9119968496725	0.041451	0
4575000	2019.966809689195	0737	0.117769	0.006345	2019.8490406891951	0.033124	0
4600000	2019.9530501570177	0070	0.13422499999999998	0.029553	2019.8188251570177	0.039192	0
4625000	2019.9666829885912	0978	0.12782500000000002	0.007092	2019.8388579885911	0.043454	0
4650000	2019.971406344449	0972	0.07310299999999999	9.6e-05	2019.898303344449	0.034499	0
4675000	2019.9718700511369	0840	0.150618	0.045701	2019.821252051137	0.107256	0
4700000	2019.9528804459933	1028	0.081092	0.021817	2019.8717884459934	0.080806	0
4725000	2019.9586244306959	1013	0.051153	0.000619	2019.9074714306958	0.014397	0
4750000	2019.9620007159658	0812	0.138444	0.001669	2019.8235567159659	0.052134	0
4775000	2019.964703899391	0030	0.07816100000000001	0.004128	2019.886542899391	0.032777	0
4800000	2019.9677013205762	0415	0.06625099999999999	0.004326	2019.9014503205763	0.023756	0
4825000	2019.9669320318208	0229	0.09175	0.000555	2019.8751820318207	0.049557	0
4850000	2019.9628889544567	0030	0.07816100000000001	0.004128	2019.8847279544568	0.032777	0
4875000	2019.9500950615559	0065	0.02664	0.007541	2019.9234550615558	0.026558	0
4900000	2019.9513671511454	0726	0.057485	0.014145	2019.8938821511454	0.016395	0
4925000	2019.9551788865776	0363	0.054265999999999995	0.00014	2019.9009128865775	0.035359	0
4950000	2019.946502245765	1013	0.051153	0.000619	2019.895349245765	0.014397	0
4975000	2019.9566855644	0646	0.085045	0.052342	2019.8716405644	0.069874	0
5000000	2019.9559176489772	0468	0.024139	0.020311	2019.9317786489771	0.022472	0
5025000	2019.951183992789	0981	0.117336	0.01779	2019.833847992789	0.044361	0
5050000	2019.949675007468	0574	0.000181	0.001941	2019.9494940074678	0.00526	0
5075000	2019.9572957549897	0084	0.026704	0.011995	2019.9305917549896	0.016149	0
5100000	2019.9602473024834	0259	0.053243	0.005595	2019.9070043024833	0.029596	0
5125000	2019.9611421508368	0758	0.043503	0.00883	2019.9176391508367	0.014147	0
5150000	2019.9629390010607	0195	0.122966	0.027042	2019.8399730010608	0.040338	0
5175000	2019.9577432634933	0027	0.12172000000000001	0.048819	2019.8360232634932	0.068388	0
5200000	2019.957621489096	1032	0.098573	0.078921	2019.859048489096	0.094657	0
5225000	2019.9618678595452	0899	0.09219000000000001	0.002791	2019.8696778595452	0.061116	0
5250000	2019.9669053568437	0726	0.057485	0.014145	2019.9094203568436	0.016395	0
5275000	2019.9572720279534	0284	0.066373	0.042588	2019.8908990279533	0.051666	0
5300000	2019.964508416656	0309	0.08013300000000001	0.004242	2019.884375416656	0.024295	0
5325000	2019.9669752956997	0401	0.062245	0.019991	2019.9047302956997	0.04391	0
5350000	2019.960466063848	0195	0.122966	0.027042	2019.837500063848	0.040338	0
5375000	2019.9556702081652	0869	0.056943	0.042644	2019.8987272081652	0.056505	0
5400000	2019.9608044424435	0605	0.055615	0.008154	2019.9051894424435	0.022861	0
5425000	2019.9593467865416	0462	0.035638	0.020947	2019.9237087865415	0.026743	0
5450000	2019.961248471854	0474	0.11756399999999999	0.055703	2019.8436844718542	0.078932	0
5475000	2019.9584496531254	0112	0.092881	0.016985	2019.8655686531254	0.042023	0
5500000	2019.9512758459907	1021	0.040374	0.007118	2019.9109018459908	0.041763	0
5525000	2019.9444400117234	0668	0.120369	0.080523	2019.8240710117234	0.123217	0
5550000	2019.9470915436868	0574	0.000181	0.001941	2019.9469105436867	0.00526	0
5575000	2019.9583597550775	0407	0.099561	0.058113	2019.8587987550775	0.078891	0
5600000	2019.9643216351888	0177	0.089028	0.065543	2019.8752936351887	0.070963	0
5625000	2019.9689961951142	0245	0.072075	0.003246	2019.8969211951141	0.027825	0
5650000	2019.9569473634353	1063	0.061568	0.042591	2019.8953793634353	0.058662	0
5675000	2019.9555174363734	0229	0.09175	0.000555	2019.8637674363733	0.049557	0
5700000	2019.9553924989086	1054	0.041298	0.004164	2019.9140944989085	0.029168	0
5725000	2019.9584490040988	0954	0.12503299999999998	0.056529	2019.8334160040988	0.075266	0
5750000	2019.9609249456926	0812	0.138444	0.001669	2019.8224809456926	0.052134	0
5775000	2019.9587979444705	0506	0.017609	0.004341	2019.9411889444705	0.014781	0
5800000	2019.9604465439313	0954	0.12503299999999998	0.056529	2019.8354135439313	0.075266	0
5825000	2019.9606198772863	0136	0.06246600000000001	0.021686	2019.8981538772862	0.052775	0
5850000	2019.9621221798548	0899	0.09219000000000001	0.002791	2019.8699321798547	0.061116	0
5875000	2019.9577471391528	0716	0.054031	0.000674	2019.903716139153	0.019206	0
5900000	2019.9623011739516	0977	0.11915200000000001	0.032522	2019.8431491739516	0.039336	0
5925000	2019.962543434692	0645	0.049192	0.032441	2019.913351434692	0.042442	0
5950000	2019.9623051724939	1031	0.063439	0.007107	2019.8988661724939	0.032548	0
5975000	2019.972964832867	0259	0.053243	0.005595	2019.919721832867	0.029596	0
6000000	2019.9705600077536	0976	0.05516	0.021808	2019.9154000077538	0.027649	0
6025000	2019.970470697213	0783	0.106106	0.037585	2019.864364697213	0.083589	0
6050000	2019.9741480072241	0309	0.08013300000000001	0.004242	2019.8940150072242	0.024295	0
6075000	2019.9705243694307	0712	0.180172	0.011424	2019.7903523694306	0.060724	0
6100000	2019.969674905228	0605	0.055615	0.008154	2019.914059905228	0.022861	0
6125000	2019.9664415908385	0177	0.089028	0.065543	2019.8774135908384	0.070963	0
6150000	2019.9647093226145	0819	0.077308	0.021891	2019.8874013226146	0.043904	0
6175000	2019.9583335103664	0027	0.12172000000000001	0.048819	2019.8366135103663	0.068388	0
6200000	2019.9605346184526	1007	0.061113	0.020695	2019.8994216184526	0.034724	0
6225000	2019.959317588197	0579	0.062946	0.01	2019.896371588197	0.059367	0
6250000	2019.9580754157628	0422	0.09254699999999999	0.000731	2019.8655284157628	0.051425	0
6275000	2019.9578545460604	1013	0.051153	0.000619	2019.9067015460603	0.014397	0
6300000	2019.9524927233686	0450	0.030084	0.016968	2019.9224087233686	0.029892	0
6325000	2019.9594670226186	0737	0.117769	0.006345	2019.8416980226186	0.033124	0
6350000	2019.9603970581402	0701	0.12828399999999998	0.073787	2019.8321130581403	0.111829	0
6375000	2019.9557294941467	0965	0.09370899999999999	0.046111	2019.8620204941467	0.08204	0
6400000	2019.9558216543296	0450	0.030084	0.016968	2019.9257376543296	0.029892	0
6425000	2019.9544235918822	0284	0.066373	0.042588	2019.8880505918821	0.051666	0
6450000	2019.953665026454	0030	0.07816100000000001	0.004128	2019.875504026454	0.032777	0
6475000	2019.9541945891103	0214	0.08834800000000001	0.001604	2019.8658465891103	0.062101	0
6500000	2019.955175772035	0215	0.07749299999999999	0.002071	2019.877682772035	0.04676	0
6525000	2019.9599555634477	0474	0.11756399999999999	0.055703	2019.8423915634478	0.078932	0
6550000	2019.9649414021558	0691	0.086429	0.042718	2019.8785124021558	0.064846	0
6575000	2019.9466129807636	0145	0.060344999999999996	0.001492	2019.8862679807635	0.009188	0
6600000	2019.953915858663	0195	0.122966	0.027042	2019.8309498586632	0.040338	0
6625000	2019.947777154022	0978	0.12782500000000002	0.007092	2019.819952154022	0.043454	0
6650000	2019.9432080931247	0140	0.029017	0.003865	2019.9141910931246	0.02831	0
6675000	2019.943201500879	0074	0.018748	0.011401	2019.924453500879	0.027597	0
6700000	2019.9452766306877	0560	0.13558599999999998	0.020911	2019.8096906306876	0.061059	0
6725000	2019.9557454900664	0468	0.024139	0.020311	2019.9316064900663	0.022472	0
6750000	2019.9536331007603	0284	0.066373	0.042588	2019.8872601007602	0.051666	0
6775000	2019.9584400518218	0815	0.19326200000000002	0.031853	2019.7651780518217	0.09134	0
6800000	2019.9600152274827	0972	0.07310299999999999	9.6e-05	2019.8869122274828	0.034499	0
6825000	2019.9578897938056	0112	0.092881	0.016985	2019.8650087938056	0.042023	0
6850000	2019.9494790115564	0954	0.12503299999999998	0.056529	2019.8244460115563	0.075266	0
6875000	2019.9471809413126	0712	0.180172	0.011424	2019.7670089413125	0.060724	0
6900000	2019.9520873405918	0370	0.092947	0.009338	2019.8591403405917	0.043223	0
6925000	2019.9636428120798	0751	0.027199	0.000537	2019.9364438120797	0.014868	0
6950000	2019.9685252020124	0726	0.057485	0.014145	2019.9110402020124	0.016395	0
6975000	2019.9716797316155	0597	0.14593799999999998	0.011815	2019.8257417316156	0.036408	0
7000000	2019.9606566473608	0812	0.138444	0.001669	2019.8222126473609	0.052134	0
7025000	2019.962790760445	0994	0.107495	0.062335	2019.855295760445	0.095174	0
7050000	2019.9556651068278	1013	0.051153	0.000619	2019.9045121068277	0.014397	0
7075000	2019.958043955234	0701	0.12828399999999998	0.073787	2019.829759955234	0.111829	0
7100000	2019.939327900659	0598	0.035643	0.02656	2019.903684900659	0.047448	0
7125000	2019.9498751723804	0981	0.117336	0.01779	2019.8325391723804	0.044361	0
7150000	2019.9604007236821	0051	0.084971	0.017876	2019.8754297236821	0.045128	0
7175000	2019.961359974086	0145	0.060344999999999996	0.001492	2019.901014974086	0.009188	0
7200000	2019.9597122995647	0157	0.100354	0.034878	2019.8593582995647	0.07597	0
7225000	2019.9629769367682	0116	0.139773	0.014264	2019.823203936768	0.024609	0
7250000	2019.9558040546972	0469	0.067788	0.034935	2019.8880160546971	0.041387	0
7275000	2019.9585631090267	0474	0.11756399999999999	0.055703	2019.8409991090268	0.078932	0
7300000	2019.9665626102835	0819	0.077308	0.021891	2019.8892546102836	0.043904	0
7325000	2019.9643980422197	0070	0.13422499999999998	0.029553	2019.8301730422197	0.039192	0
7350000	2019.970073989306	0133	0.044593	0.001615	2019.925480989306	0.021847	0
7375000	2019.9745259056972	0051	0.084971	0.017876	2019.8895549056972	0.045128	0
7400000	2019.9742840289753	0469	0.067788	0.034935	2019.9064960289752	0.041387	0
7425000	2019.9700337566726	0027	0.12172000000000001	0.048819	2019.8483137566725	0.068388	0
7450000	2019.9716065864238	0599	0.07579	0.041682	2019.8958165864237	0.052906	0
7475000	2019.9684183865536	1036	0.075381	0.000341	2019.8930373865535	0.059812	0
7500000	2019.9639517642195	0554	0.0601	7.6e-05	2019.9038517642196	0.029014	0
7525000	2019.966927801653	0116	0.139773	0.014264	2019.8271548016528	0.024609	0
7550000	2019.949959677126	0422	0.09254699999999999	0.000731	2019.857412677126	0.051425	0
7575000	2019.944463112168	0237	0.050527999999999997	0.030629	2019.893935112168	0.051132	0
7600000	2019.943890040716	0597	0.14593799999999998	0.011815	2019.7979520407162	0.036408	0
7625000	2019.9340885703905	0956	0.010643999999999999	0.018365	2019.9234445703905	0.026704	0
7650000	2019.9379897550753	0506	0.017609	0.004341	2019.9203807550753	0.014781	0
7675000	2019.9327425063082	0808	0.12138499999999999	0.075102	2019.8113575063082	0.088192	0
7700000	2019.942084353155	0341	0.018768	0.004156	2019.923316353155	0.023062	0
7725000	2019.9606111991866	0630	0.08282199999999999	0.001688	2019.8777891991865	0.025356	0
7750000	2019.967307494754	0978	0.12782500000000002	0.007092	2019.839482494754	0.043454	0
7775000	2019.9656806292533	0253	0.071868	0.015779	2019.8938126292533	0.042617	0
7800000	2019.9662981749257	0307	0.144646	0.003021	2019.8216521749257	0.05168	0
7825000	2019.964928149587	0030	0.07816100000000001	0.004128	2019.886767149587	0.032777	0
7850000	2019.9585844380663	0992	0.13090200000000002	0.007828	2019.8276824380662	0.074628	0
7875000	2019.9615819041164	0560	0.13558599999999998	0.020911	2019.8259959041163	0.061059	0
7900000	2019.9645662347507	0245	0.072075	0.003246	2019.8924912347507	0.027825	0
7925000	2019.9606986653455	0977	0.11915200000000001	0.032522	2019.8415466653455	0.039336	0
7950000	2019.9594913974017	0051	0.084971	0.017876	2019.8745203974017	0.045128	0
7975000	2019.9526859779692	0051	0.084971	0.017876	2019.8677149779692	0.045128	0
8000000	2019.9447134965899	0691	0.086429	0.042718	2019.85828449659	0.064846	0
8025000	2019.9390966759906	0929	0.014779	0.001749	2019.9243176759906	0.021208	0
8050000	2019.9253172110987	0576	0.060700000000000004	0.031765	2019.8646172110987	0.066142	0
