S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9999816	184	83	83	11	6	36	36	5	25	184	
9999920	80	72	72	10	5	55	55	3	51	80	
9999956	44	37	37	3	2	30	30	2	27	44	
9999534	466	306	306	35	10	176	176	5	123	466	
9999930	70	52	52	6	3	36	36	3	27	70	
9999589	411	257	257	28	9	147	147	5	98	411	
9999886	114	100	100	16	7	76	76	5	85	114	
9999842	158	74	74	8	4	42	42	4	31	158	
9998566	1434	813	813	83	19	431	431	8	297	1434	
9999847	153	100	100	11	3	64	64	2	48	153	
9999770	230	159	159	19	8	98	98	8	97	230	
9999906	94	80	80	12	7	61	61	5	64	94	
9999936	64	58	58	13	5	36	36	4	42	64	
9985274	14726	9178	9178	980	280	5163	5163	93	3455	14726	
9999884	116	61	61	10	7	29	29	5	21	116	
9999299	701	473	473	50	20	288	288	8	230	701	
9999514	486	318	318	30	10	193	193	6	144	486	
9999958	42	37	37	6	5	24	24	4	27	42	
9999960	40	35	35	7	5	23	23	3	23	40	
9999908	92	62	62	7	3	31	31	3	21	92	
9999942	58	54	54	7	5	42	42	3	42	58	
9999924	76	71	71	10	4	57	57	3	63	76	
9999963	37	34	34	6	3	24	24	3	23	37	
9999958	42	34	34	5	2	21	21	2	17	42	
9998743	1257	748	748	64	26	403	403	10	229	1257	
9999953	47	43	43	8	5	28	28	4	33	47	
9999914	86	73	73	10	5	55	55	4	50	86	
9999953	47	43	43	6	4	33	33	3	32	47	
9998906	1094	786	786	78	37	505	505	19	381	1094	
9994052	5948	3533	3533	362	86	1915	1915	32	1250	5948	
9999150	850	552	552	67	20	314	314	11	239	850	
9998647	1353	823	823	79	19	427	427	7	246	1353	
9999497	503	265	265	30	14	151	151	6	107	503	
9999904	96	80	80	12	5	54	54	4	56	96	
9998308	1692	888	888	80	19	439	439	7	259	1692	
9999767	233	192	192	29	8	136	136	6	125	233	
9999395	605	327	327	30	10	166	166	5	117	605	
9999169	831	423	423	33	10	215	215	3	158	831	
9999828	172	115	115	14	6	73	73	3	62	172	
9997030	2970	1743	1743	191	69	959	959	28	654	2970	
9997382	2618	1714	1714	171	54	1043	1043	25	754	2618	
9999823	177	142	142	20	7	101	101	6	103	177	
9925457	74543	50521	50521	5350	1708	30622	30622	631	21724	74543	
9999863	137	112	112	11	6	88	88	6	80	137	
