S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999998	2	1	1	0	0	1	1	0	1	2	
5000000	0	0	0	0	0	0	0	0	0	0	
4999988	12	8	8	2	1	5	5	1	3	12	
4999901	99	72	72	10	2	41	41	1	31	99	
4999982	18	14	14	4	2	7	7	2	5	18	
4999990	10	8	8	2	1	5	5	1	4	10	
4999990	10	8	8	1	1	7	7	1	6	10	
5000000	0	0	0	0	0	0	0	0	0	0	
4999990	10	7	7	3	1	2	2	0	3	10	
4999948	52	17	17	1	0	9	9	0	8	52	
4999991	9	9	9	1	1	8	8	0	8	9	
4999998	2	1	1	1	0	0	0	0	0	2	
4999994	6	5	5	1	1	4	4	1	2	6	
4999992	8	7	7	2	2	4	4	1	1	8	
4999990	10	8	8	1	1	7	7	1	6	10	
4999999	1	1	1	0	0	0	0	0	0	1	
5000000	0	0	0	0	0	0	0	0	0	0	
4999997	3	3	3	1	1	2	2	0	2	3	
4999976	24	18	18	5	3	12	12	2	11	24	
5000000	0	0	0	0	0	0	0	0	0	0	
4999997	3	2	2	1	1	0	0	1	0	3	
4999990	10	9	9	1	1	8	8	1	8	10	
4999973	27	27	27	3	2	22	22	2	23	27	
4999977	23	22	22	3	2	18	18	2	18	23	
4999977	23	15	15	4	0	8	8	0	8	23	
4999992	8	5	5	2	1	2	2	0	1	8	
4999991	9	6	6	0	0	1	1	0	1	9	
4999993	7	5	5	0	0	5	5	0	5	7	
4999983	17	12	12	3	1	5	5	1	4	17	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999998	2	2	2	1	1	0	0	0	0	2	
4999992	8	7	7	1	1	6	6	1	3	8	
4999996	4	2	2	1	1	1	1	0	1	4	
4999997	3	2	2	0	0	0	0	0	0	3	
4999994	6	6	6	2	1	3	3	0	4	6	
4999997	3	2	2	0	0	1	1	0	1	3	
4997883	2117	1195	1195	106	36	583	583	3	298	2117	
4999977	23	14	14	3	2	4	4	1	2	23	
4999999	1	1	1	1	0	0	0	0	0	1	
4999997	3	2	2	1	0	1	1	0	1	3	
4999995	5	5	5	1	1	4	4	1	3	5	
4999994	6	3	3	0	0	3	3	0	1	6	
5000000	0	0	0	0	0	0	0	0	0	0	
4999998	2	1	1	1	1	0	0	1	0	2	
4999989	11	7	7	1	0	6	6	0	3	11	
5000000	0	0	0	0	0	0	0	0	0	0	
4999995	5	5	5	1	1	4	4	1	3	5	
4999994	6	6	6	2	1	3	3	0	4	6	
4999997	3	3	3	0	0	2	2	0	1	3	
4999997	3	3	3	1	0	1	1	0	1	3	
4999993	7	7	7	1	1	4	4	0	3	7	
4999940	60	37	37	4	1	20	20	0	6	60	
4999999	1	1	1	0	0	0	0	0	0	1	
4999997	3	2	2	1	0	1	1	0	1	3	
4999973	27	26	26	2	1	22	22	1	19	27	
4999996	4	4	4	1	1	2	2	0	2	4	
4999997	3	2	2	0	0	2	2	0	2	3	
4999997	3	2	2	0	0	2	2	0	1	3	
4999987	13	9	9	0	0	8	8	0	6	13	
