S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9999975	25	19	19	3	2	13	13	1	13	25	
9999977	23	23	23	4	2	19	19	2	20	23	
9999937	63	60	60	12	6	47	47	5	56	63	
9999968	32	25	25	6	3	16	16	2	13	32	
9999977	23	21	21	3	3	16	16	2	15	23	
9999989	11	10	10	2	1	5	5	1	5	11	
9999986	14	12	12	2	2	7	7	2	6	14	
9999973	27	23	23	3	2	14	14	1	13	27	
9999993	7	6	6	3	2	2	2	0	2	7	
9999992	8	6	6	2	1	1	1	0	2	8	
9999991	9	7	7	3	2	4	4	1	2	9	
9999984	16	13	13	4	1	9	9	1	11	16	
9999983	17	11	11	2	1	7	7	1	6	17	
9999950	50	42	42	4	0	32	32	0	24	50	
9999776	224	126	126	10	2	64	64	1	32	224	
9998086	1914	1182	1182	103	30	657	657	9	380	1914	
9999971	29	18	18	3	1	11	11	1	10	29	
9999998	2	2	2	1	1	1	1	1	0	2	
9999986	14	11	11	2	1	5	5	1	6	14	
9999953	47	40	40	8	4	28	28	3	26	47	
9999987	13	11	11	3	2	8	8	0	7	13	
9999978	22	20	20	2	2	16	16	1	15	22	
9999984	16	14	14	3	2	6	6	1	6	16	
9999987	13	10	10	3	3	6	6	2	5	13	
9999990	10	7	7	2	1	4	4	1	4	10	
9999976	24	22	22	3	2	18	18	1	17	24	
9999995	5	3	3	2	2	1	1	1	0	5	
9999981	19	18	18	4	2	13	13	2	14	19	
9999981	19	15	15	2	2	13	13	1	12	19	
9999974	26	24	24	3	3	19	19	1	16	26	
9999978	22	21	21	4	2	17	17	1	17	22	
9999990	10	8	8	3	2	3	3	1	4	10	
9999976	24	24	24	4	2	19	19	2	20	24	
9999986	14	14	14	2	2	11	11	1	10	14	
9999988	12	11	11	2	2	9	9	2	9	12	
9999990	10	9	9	1	1	6	6	0	5	10	
9999973	27	22	22	3	3	17	17	2	16	27	
9999992	8	5	5	2	1	3	3	0	3	8	
9999990	10	6	6	1	1	4	4	1	2	10	
9999975	25	25	25	5	3	20	20	2	21	25	
9999981	19	17	17	2	1	13	13	1	13	19	
9999975	25	22	22	3	3	18	18	1	17	25	
9999952	48	37	37	4	4	23	23	3	20	48	
9999988	12	11	11	3	2	8	8	1	8	12	
9999972	28	27	27	7	2	18	18	2	24	28	
9999973	27	26	26	7	1	18	18	1	23	27	
9999941	59	56	56	6	3	46	46	2	43	59	
9999971	29	26	26	6	1	19	19	1	24	29	
9999967	33	28	28	6	3	19	19	1	19	33	
9999995	5	5	5	2	0	2	2	0	1	5	
9999954	46	44	44	6	3	34	34	2	34	46	
9999993	7	6	6	1	1	3	3	1	1	7	
9999986	14	12	12	4	3	8	8	1	9	14	
9999984	16	15	15	3	2	9	9	1	5	16	
9999988	12	11	11	2	1	7	7	1	6	12	
9999990	10	10	10	2	2	7	7	1	7	10	
9999981	19	15	15	4	1	9	9	1	8	19	
9999963	37	37	37	6	3	30	30	2	30	37	
9999975	25	24	24	2	2	19	19	1	16	25	
9999982	18	11	11	2	2	7	7	2	5	18	
9999954	46	44	44	5	3	37	37	3	37	46	
9999984	16	12	12	3	3	6	6	2	4	16	
9999992	8	7	7	2	1	5	5	0	4	8	
9999997	3	3	3	1	1	1	1	0	0	3	
9999975	25	18	18	3	1	15	15	1	13	25	
9999986	14	13	13	4	2	7	7	1	7	14	
9999950	50	49	49	8	2	35	35	2	35	50	
9999985	15	12	12	2	2	10	10	1	6	15	
9999989	11	9	9	2	2	7	7	1	6	11	
9999987	13	13	13	2	1	9	9	1	8	13	
9999968	32	27	27	2	2	24	24	2	24	32	
9999984	16	11	11	4	3	5	5	0	6	16	
9999988	12	9	9	3	3	6	6	2	5	12	
9999974	26	24	24	5	2	14	14	2	16	26	
9999995	5	4	4	2	0	1	1	0	1	5	
9999976	24	18	18	2	0	11	11	0	10	24	
9999987	13	13	13	3	2	9	9	2	9	13	
9999984	16	15	15	6	2	5	5	1	6	16	
9999981	19	17	17	3	2	11	11	1	12	19	
9999984	16	10	10	3	2	4	4	1	3	16	
9999988	12	11	11	3	1	6	6	1	8	12	
9999983	17	15	15	3	2	11	11	1	11	17	
9999995	5	4	4	2	2	2	2	1	2	5	
9999993	7	6	6	3	2	2	2	1	3	7	
9999988	12	9	9	1	1	4	4	0	3	12	
9999936	64	52	52	5	3	41	41	2	37	64	
9999972	28	27	27	4	2	22	22	2	22	28	
9999989	11	11	11	3	2	7	7	1	6	11	
9999992	8	7	7	2	2	4	4	0	4	8	
9999979	21	18	18	1	1	14	14	0	12	21	
9999975	25	19	19	4	2	14	14	1	13	25	
9999987	13	11	11	2	2	8	8	1	5	13	
9999944	56	55	55	6	4	47	47	4	47	56	
9999990	10	9	9	2	2	6	6	2	6	10	
9999968	32	30	30	7	2	21	21	2	25	32	
9999994	6	4	4	2	2	1	1	2	1	6	
9999991	9	8	8	2	1	6	6	0	6	9	
9999998	2	2	2	1	1	0	0	0	0	2	
9999969	31	26	26	4	2	18	18	1	13	31	
9999992	8	7	7	3	2	3	3	0	4	8	
9999983	17	14	14	3	1	9	9	0	9	17	
