S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999792	208	83	83	5	2	19	19	0	11	208	
4999989	11	7	7	2	1	4	4	1	5	11	
4998909	1091	734	734	81	29	462	462	15	338	1091	
4999977	23	10	10	1	0	7	7	0	3	23	
4999993	7	3	3	1	0	2	2	0	2	7	
4999939	61	19	19	2	0	3	3	0	1	61	
4999342	658	412	412	42	8	243	243	3	154	658	
4999961	39	31	31	4	2	21	21	1	20	39	
4999986	14	11	11	2	1	9	9	1	10	14	
4999998	2	1	1	1	1	0	0	1	0	2	
4999997	3	3	3	1	1	1	1	1	0	3	
4999989	11	10	10	1	1	9	9	1	8	11	
4999967	33	27	27	1	0	21	21	0	15	33	
4999989	11	6	6	2	1	4	4	1	2	11	
4999953	47	38	38	4	1	30	30	1	29	47	
4999989	11	7	7	1	1	5	5	0	4	11	
4999599	401	223	223	12	4	125	125	1	73	401	
4999879	121	85	85	13	6	50	50	3	42	121	
4999932	68	48	48	7	4	27	27	1	19	68	
4999903	97	69	69	6	4	51	51	0	37	97	
4995487	4513	2575	2575	241	83	1387	1387	33	888	4513	
4999891	109	54	54	4	1	30	30	0	19	109	
4999983	17	17	17	1	1	15	15	1	13	17	
4999972	28	22	22	4	3	13	13	2	13	28	
4999931	69	61	61	9	2	47	47	2	49	69	
4999995	5	3	3	1	1	0	0	0	0	5	
4999923	77	46	46	4	2	26	26	0	15	77	
4999977	23	16	16	4	2	4	4	1	2	23	
4999983	17	13	13	2	2	8	8	1	6	17	
4999872	128	87	87	7	2	50	50	0	33	128	
4999455	545	265	265	25	5	125	125	2	68	545	
4999989	11	10	10	1	1	9	9	1	9	11	
4999997	3	3	3	1	1	2	2	1	2	3	
4999980	20	13	13	3	2	7	7	1	7	20	
4999708	292	183	183	18	6	111	111	5	85	292	
4999985	15	9	9	1	1	4	4	0	1	15	
4999985	15	11	11	2	1	9	9	1	11	15	
4999979	21	12	12	3	1	6	6	0	6	21	
4999961	39	25	25	3	1	18	18	0	18	39	
4999974	26	19	19	3	1	13	13	0	10	26	
4999856	144	98	98	10	5	62	62	2	38	144	
4999619	381	249	249	19	7	164	164	5	123	381	
4999975	25	18	18	4	2	7	7	2	4	25	
4999983	17	13	13	2	1	7	7	0	8	17	
4999985	15	12	12	2	1	8	8	0	5	15	
4999983	17	10	10	2	1	4	4	1	4	17	
4999986	14	13	13	2	1	11	11	1	11	14	
4999644	356	191	191	13	4	90	90	1	41	356	
4999996	4	3	3	1	1	1	1	0	0	4	
4999979	21	13	13	2	1	7	7	1	5	21	
4999912	88	55	55	8	1	29	29	0	18	88	
4999973	27	20	20	1	1	12	12	0	9	27	
4999995	5	4	4	1	1	1	1	0	1	5	
4999979	21	15	15	2	1	11	11	1	5	21	
4999993	7	4	4	2	1	2	2	1	1	7	
4999994	6	4	4	1	0	2	2	0	2	6	
4999965	35	34	34	5	2	28	28	2	30	35	
