S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9999735	265	195	195	26	11	137	137	8	108	265	
9999951	49	36	36	6	4	19	19	2	15	49	
9999924	76	61	61	9	5	46	46	2	43	76	
9996759	3241	1794	1794	138	35	910	910	15	483	3241	
9999876	124	92	92	8	4	61	61	4	49	124	
9999874	126	103	103	12	6	72	72	3	57	126	
9999945	55	49	49	6	4	37	37	3	36	55	
9999942	58	48	48	6	2	36	36	2	33	58	
9999939	61	51	51	9	5	36	36	3	32	61	
9999950	50	45	45	3	3	37	37	3	34	50	
9999922	78	57	57	7	3	37	37	3	29	78	
9999859	141	84	84	8	4	63	63	3	61	141	
9999644	356	155	155	10	7	74	74	4	53	356	
9999940	60	48	48	7	6	37	37	5	34	60	
9999965	35	28	28	6	3	19	19	3	19	35	
9999840	160	63	63	7	3	35	35	3	30	160	
9999836	164	118	118	11	4	65	65	2	48	164	
9999795	205	126	126	16	5	74	74	2	64	205	
9999935	65	53	53	11	4	35	35	3	31	65	
9999731	269	153	153	17	5	82	82	4	57	269	
9999949	51	43	43	8	5	31	31	4	29	51	
9999484	516	319	319	22	7	168	168	2	108	516	
9999867	133	110	110	18	4	81	81	3	74	133	
9999881	119	91	91	11	5	67	67	5	60	119	
9999669	331	196	196	17	6	126	126	3	82	331	
9996826	3174	1645	1645	122	26	787	787	8	443	3174	
9999378	622	301	301	24	6	162	162	6	127	622	
9999519	481	300	300	35	16	180	180	9	128	481	
9996994	3006	1874	1874	214	72	1014	1014	32	718	3006	
9999294	706	485	485	58	23	324	324	9	250	706	
9999815	185	152	152	20	6	108	108	6	99	185	
9999721	279	154	154	11	4	81	81	2	44	279	
9999833	167	121	121	13	8	80	80	5	62	167	
9999906	94	73	73	10	6	51	51	5	45	94	
9999894	106	90	90	7	5	73	73	5	68	106	
9999334	666	424	424	36	12	227	227	5	133	666	
9947485	52515	35094	35094	3724	1163	20960	20960	437	14658	52515	
9999917	83	71	71	8	5	56	56	4	54	83	
9999840	160	127	127	16	6	89	89	5	82	160	
9999583	417	148	148	9	2	74	74	2	48	417	
9999218	782	399	399	33	9	191	191	5	102	782	
9999943	57	54	54	12	8	34	34	6	39	57	
9999589	411	199	199	19	8	118	118	4	86	411	
9999873	127	100	100	15	6	64	64	5	61	127	
9999831	169	127	127	19	13	83	83	7	69	169	
9999813	187	133	133	18	9	89	89	5	83	187	
9999700	300	201	201	25	13	121	121	8	96	300	
9999626	374	256	256	24	8	165	165	6	131	374	
9999930	70	48	48	10	7	32	32	4	32	70	
9999819	181	143	143	25	8	92	92	6	89	181	
