S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999857	143	106	106	16	8	69	69	6	62	143	
4999975	25	20	20	2	2	16	16	2	11	25	
4972485	27515	17558	17558	1744	496	10071	10071	160	6696	27515	
4998910	1090	692	692	73	33	402	402	13	272	1090	
4982725	17275	10732	10732	1080	356	6163	6163	135	4140	17275	
4972325	27675	17720	17720	1855	607	10165	10165	231	6895	27675	
4953739	46261	29617	29617	3079	922	17092	17092	277	11387	46261	
4869753	130247	92305	92305	10075	3475	58108	58108	1408	43240	130247	
4999987	13	13	13	4	2	8	8	1	9	13	
4999963	37	26	26	4	2	15	15	1	13	37	
4999908	92	68	68	11	5	49	49	3	39	92	
4992710	7290	4341	4341	435	121	2357	2357	43	1458	7290	
4999978	22	19	19	3	3	14	14	2	11	22	
4999814	186	132	132	14	2	84	84	2	73	186	
4985291	14709	9166	9166	978	279	5154	5154	92	3449	14709	
4999846	154	119	119	17	8	72	72	6	65	154	
4999765	235	170	170	26	6	118	118	3	91	235	
4999807	193	100	100	11	3	50	50	2	34	193	
4957267	42733	28096	28096	2945	948	16634	16634	350	11536	42733	
4999959	41	28	28	3	3	16	16	2	10	41	
4999362	638	340	340	25	7	168	168	3	102	638	
4999877	123	104	104	15	4	68	68	2	55	123	
4999985	15	12	12	2	2	6	6	1	2	15	
4999890	110	79	79	7	2	50	50	2	40	110	
4999784	216	154	154	16	4	101	101	2	85	216	
4999965	35	24	24	4	2	12	12	1	13	35	
4997402	2598	1639	1639	174	66	1022	1022	36	773	2598	
4996896	3104	1747	1747	164	48	906	906	16	554	3104	
4982508	17492	10734	10734	1008	288	6028	6028	109	3901	17492	
4999038	962	551	551	56	19	290	290	5	192	962	
4985734	14266	8595	8595	794	225	4816	4816	93	3084	14266	
4999973	27	26	26	5	2	19	19	1	21	27	
4718540	281460	214761	214761	25507	9346	144226	144226	4305	115024	281460	
4961708	38292	24417	24417	2427	758	14230	14230	286	9512	38292	
4998815	1185	741	741	65	17	457	457	5	324	1185	
4999655	345	192	192	24	10	108	108	3	82	345	
4999928	72	43	43	4	2	32	32	2	27	72	
4999961	39	30	30	7	1	17	17	1	17	39	
4999968	32	24	24	6	2	14	14	2	14	32	
4999971	29	26	26	3	1	15	15	1	13	29	
4999951	49	30	30	5	2	20	20	1	13	49	
4999937	63	50	50	5	4	32	32	4	27	63	
4999943	57	40	40	4	1	29	29	1	21	57	
4998911	1089	713	713	82	24	428	428	6	306	1089	
4999930	70	55	55	5	2	42	42	2	32	70	
4999919	81	71	71	5	4	57	57	3	51	81	
4999896	104	88	88	10	6	68	68	2	67	104	
4999977	23	18	18	2	1	12	12	1	9	23	
4999939	61	53	53	10	5	33	33	3	37	61	
4999734	266	167	167	19	8	101	101	4	73	266	
4999946	54	45	45	5	3	33	33	2	28	54	
4980425	19575	12866	12866	1327	438	7676	7676	190	5379	19575	
4972666	27334	17437	17437	1804	579	10308	10308	232	7194	27334	
4975852	24148	15471	15471	1625	543	8933	8933	219	6141	24148	
4999930	70	57	57	10	4	37	37	4	31	70	
4999698	302	213	213	24	11	142	142	5	117	302	
4999797	203	140	140	15	7	88	88	6	67	203	
4999435	565	351	351	30	8	218	218	5	164	565	
4999769	231	105	105	12	5	59	59	3	46	231	
4999913	87	72	72	8	3	45	45	2	45	87	
4999885	115	78	78	11	6	43	43	3	34	115	
4984651	15349	9194	9194	895	255	5089	5089	91	3272	15349	
4999882	118	91	91	13	7	57	57	3	52	118	
4999877	123	104	104	15	4	68	68	2	55	123	
4998394	1606	978	978	99	21	543	543	10	371	1606	
4998219	1781	1015	1015	103	25	538	538	7	345	1781	
4999942	58	43	43	5	2	30	30	1	27	58	
4998303	1697	1100	1100	132	52	644	644	14	467	1697	
4999985	15	14	14	4	2	9	9	1	12	15	
4991656	8344	5166	5166	523	157	2888	2888	58	1829	8344	
4999877	123	78	78	11	3	49	49	2	44	123	
4997839	2161	1335	1335	144	44	759	759	19	484	2161	
4999960	40	32	32	5	3	24	24	2	16	40	
4999662	338	190	190	21	6	93	93	4	53	338	
4999466	534	381	381	51	16	239	239	5	185	534	
4999877	123	70	70	9	3	41	41	1	28	123	
4999318	682	521	521	60	26	361	361	13	288	682	
4921296	78704	53198	53198	5682	1879	32282	32282	720	23285	78704	
4998026	1974	1378	1378	147	48	892	892	24	702	1974	
4999164	836	569	569	63	25	341	341	14	264	836	
4999726	274	177	177	13	5	99	99	3	69	274	
4999976	24	17	17	3	2	11	11	1	10	24	
4999925	75	58	58	13	5	33	33	1	33	75	
4999945	55	54	54	8	4	45	45	3	45	55	
4999608	392	258	258	26	7	147	147	4	100	392	
4988471	11529	7399	7399	732	230	4235	4235	77	2946	11529	
4999908	92	68	68	6	2	50	50	1	33	92	
4999876	124	99	99	15	4	59	59	4	53	124	
4975651	24349	14945	14945	1497	445	8534	8534	174	5653	24349	
4851391	148609	106269	106269	11740	3997	67760	67760	1734	50735	148609	
4999748	252	159	159	18	2	89	89	2	52	252	
4993958	6042	3753	3753	342	109	2186	2186	47	1496	6042	
4963518	36482	23831	23831	2495	806	14117	14117	329	9881	36482	
4961531	38469	25464	25464	2671	836	15183	15183	313	10520	38469	
4608303	391697	312001	312001	38183	14575	217167	217167	7106	181557	391697	
4999876	124	99	99	15	4	59	59	4	53	124	
4999814	186	122	122	11	3	68	68	2	51	186	
4998846	1154	727	727	68	22	386	386	5	238	1154	
4998070	1930	1195	1195	118	36	699	699	17	474	1930	
4985291	14709	9166	9166	978	279	5154	5154	92	3449	14709	
4999966	34	30	30	7	3	22	22	3	24	34	
4999889	111	92	92	10	5	70	70	3	64	111	
4999782	218	149	149	11	3	99	99	2	78	218	
4999966	34	30	30	6	5	22	22	4	19	34	
4999817	183	134	134	19	9	86	86	5	74	183	
4996084	3916	2254	2254	224	56	1194	1194	22	718	3916	
4999969	31	20	20	5	2	13	13	1	14	31	
4999948	52	45	45	6	3	30	30	1	24	52	
4989688	10312	6213	6213	643	189	3389	3389	76	2262	10312	
4999816	184	141	141	16	8	93	93	4	70	184	
4999925	75	54	54	8	3	36	36	1	33	75	
4935027	64973	43959	43959	4730	1572	26520	26520	623	18806	64973	
4981430	18570	10995	10995	1052	311	6061	6061	107	3879	18570	
4995471	4529	3024	3024	325	101	1790	1790	38	1233	4529	
4999531	469	301	301	35	13	181	181	5	127	469	
4999965	35	20	20	2	1	15	15	1	12	35	
4844344	155656	111464	111464	12668	4298	70603	70603	1810	53202	155656	
4999874	126	70	70	8	3	42	42	1	28	126	
4999972	28	20	20	4	1	13	13	1	12	28	
4998916	1084	511	511	32	7	248	248	5	134	1084	
4999584	416	195	195	25	8	115	115	5	98	416	
4999543	457	293	293	26	8	175	175	5	127	457	
4998575	1425	846	846	104	35	481	481	12	314	1425	
4999928	72	61	61	11	4	39	39	4	37	72	
4999905	95	65	65	8	4	46	46	2	35	95	
4999920	80	65	65	8	3	41	41	2	44	80	
4999961	39	37	37	5	2	28	28	1	30	39	
4999983	17	12	12	1	1	9	9	1	9	17	
4999956	44	34	34	3	2	23	23	2	18	44	
4983661	16339	10221	10221	1050	315	5766	5766	110	3913	16339	
4999622	378	262	262	33	10	150	150	5	108	378	
4996802	3198	1845	1845	181	49	1006	1006	17	578	3198	
4984965	15035	9732	9732	961	306	5709	5709	116	3954	15035	
4918043	81957	55562	55562	6020	1973	33621	33621	799	23872	81957	
4999829	171	101	101	9	3	69	69	1	47	171	
4999981	19	17	17	3	2	10	10	2	6	19	
4975009	24991	16118	16118	1670	503	9459	9459	194	6549	24991	
4999963	37	33	33	2	1	28	28	1	28	37	
4996031	3969	2229	2229	202	41	1109	1109	10	625	3969	
4999948	52	32	32	5	3	20	20	3	16	52	
4999982	18	14	14	1	1	8	8	1	6	18	
4992263	7737	4918	4918	506	153	2809	2809	46	1914	7737	
4976227	23773	14524	14524	1392	398	8065	8065	143	5210	23773	
4947314	52686	35148	35148	3675	1206	21166	21166	490	14860	52686	
4999810	190	142	142	10	3	95	95	3	78	190	
4999972	28	23	23	4	3	14	14	1	14	28	
4996084	3916	2254	2254	224	56	1194	1194	22	718	3916	
4999901	99	61	61	11	5	38	38	2	36	99	
4880177	119823	84868	84868	9329	3181	53605	53605	1276	39799	119823	
4950936	49064	31768	31768	3307	1025	18536	18536	381	12733	49064	
4950631	49369	32215	32215	3284	1011	19143	19143	372	13228	49369	
4938338	61662	40769	40769	4230	1299	24185	24185	479	16801	61662	
4936121	63879	42549	42549	4391	1425	25384	25384	581	17746	63879	
4999913	87	78	78	7	2	68	68	2	62	87	
4907377	92623	63458	63458	6971	2266	38791	38791	883	28125	92623	
4993172	6828	4170	4170	452	140	2341	2341	44	1568	6828	
4998430	1570	973	973	92	27	545	545	13	383	1570	
4999968	32	30	30	6	5	23	23	4	22	32	
4999924	76	64	64	8	2	45	45	1	41	76	
4999714	286	187	187	13	4	126	126	3	103	286	
4999932	68	63	63	10	6	47	47	3	50	68	
4999917	83	65	65	9	5	48	48	2	39	83	
4999893	107	71	71	8	4	40	40	2	26	107	
4999893	107	75	75	11	6	56	56	3	54	107	
4999899	101	68	68	11	1	33	33	1	27	101	
4999914	86	70	70	7	4	47	47	4	40	86	
4991214	8786	5086	5086	496	156	2663	2663	53	1643	8786	
4999655	345	192	192	24	10	108	108	3	82	345	
4999838	162	113	113	22	9	72	72	4	59	162	
4999105	895	538	538	51	18	279	279	7	185	895	
