S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4997873	2127	1177	1177	121	32	596	596	11	399	2127	
4999964	36	30	30	6	4	19	19	3	18	36	
4998599	1401	932	932	81	26	578	578	11	390	1401	
4999857	143	67	67	6	3	41	41	2	34	143	
4998993	1007	712	712	72	26	476	476	10	346	1007	
4999159	841	475	475	40	16	262	262	6	162	841	
4999776	224	133	133	8	3	89	89	1	71	224	
4999949	51	37	37	5	1	20	20	1	18	51	
4999127	873	498	498	42	12	278	278	3	181	873	
4999959	41	36	36	5	3	27	27	3	27	41	
4992913	7087	4231	4231	402	113	2294	2294	35	1455	7087	
4999981	19	17	17	3	2	10	10	2	6	19	
4999957	43	39	39	2	2	32	32	2	30	43	
4999487	513	276	276	28	10	162	162	3	112	513	
4999930	70	48	48	9	5	31	31	3	26	70	
4999992	8	8	8	2	1	5	5	1	5	8	
4999893	107	89	89	13	3	66	66	2	58	107	
4840337	159663	116169	116169	13300	4660	75154	75154	2023	57535	159663	
4999674	326	195	195	17	3	97	97	2	51	326	
4999127	873	498	498	42	12	278	278	3	181	873	
4999551	449	304	304	30	8	182	182	4	140	449	
4997735	2265	1164	1164	97	33	590	590	8	358	2265	
4999389	611	334	334	36	15	176	176	5	107	611	
4998429	1571	868	868	82	28	470	470	12	282	1571	
4998681	1319	722	722	75	20	353	353	10	220	1319	
4999983	17	16	16	3	2	13	13	2	10	17	
4999873	127	98	98	14	5	65	65	5	61	127	
4999931	69	64	64	12	6	47	47	3	49	69	
4999985	15	11	11	1	1	7	7	1	6	15	
4999918	82	63	63	10	5	41	41	3	36	82	
4999798	202	84	84	5	4	50	50	2	37	202	
4999599	401	305	305	32	12	224	224	8	185	401	
4999097	903	433	433	43	14	209	209	3	107	903	
4999128	872	607	607	60	26	402	402	14	296	872	
4999970	30	21	21	4	2	11	11	2	10	30	
4999876	124	109	109	5	4	88	88	4	77	124	
4999985	15	14	14	4	2	10	10	1	13	15	
4999929	71	54	54	5	4	39	39	4	29	71	
4999982	18	16	16	3	3	13	13	2	11	18	
4999928	72	61	61	4	1	52	52	1	47	72	
4999782	218	157	157	24	6	105	105	4	94	218	
4999554	446	326	326	44	19	224	224	8	198	446	
4977365	22635	14495	14495	1490	463	8362	8362	178	5584	22635	
4998029	1971	1136	1136	105	34	582	582	16	374	1971	
4999843	157	111	111	6	1	78	78	1	60	157	
4999836	164	114	114	15	7	72	72	3	53	164	
4999890	110	82	82	13	6	54	54	2	47	110	
4999953	47	41	41	3	2	33	33	1	29	47	
4999932	68	54	54	4	3	45	45	3	41	68	
4999975	25	19	19	5	3	13	13	2	10	25	
4999984	16	12	12	1	1	10	10	1	8	16	
4999967	33	31	31	2	2	28	28	2	25	33	
4997747	2253	1264	1264	118	35	667	667	11	449	2253	
4999895	105	75	75	10	4	51	51	2	40	105	
4999850	150	107	107	16	6	58	58	4	44	150	
4999350	650	227	227	12	1	93	93	1	49	650	
4999913	87	45	45	10	2	20	20	1	18	87	
4999955	45	31	31	4	3	22	22	2	19	45	
4992016	7984	4903	4903	493	158	2746	2746	70	1836	7984	
4999962	38	27	27	5	2	14	14	2	12	38	
4972578	27422	17214	17214	1802	520	9761	9761	174	6413	27422	
4999389	611	334	334	36	15	176	176	5	107	611	
4999960	40	36	36	5	3	27	27	2	27	40	
4999952	48	42	42	5	3	35	35	1	37	48	
4998536	1464	867	867	83	26	429	429	8	250	1464	
4999625	375	250	250	20	3	126	126	2	72	375	
4999617	383	171	171	18	7	60	60	2	31	383	
4999984	16	14	14	3	2	10	10	2	7	16	
4999959	41	28	28	3	3	16	16	2	10	41	
4999959	41	30	30	5	2	22	22	2	17	41	
4999977	23	17	17	4	3	10	10	1	7	23	
4999886	114	81	81	6	3	62	62	2	50	114	
4987067	12933	7608	7608	806	235	4109	4109	81	2650	12933	
4999875	125	65	65	11	3	25	25	1	21	125	
4999973	27	18	18	2	1	12	12	1	9	27	
4855224	144776	103180	103180	11679	4038	65255	65255	1715	48849	144776	
4999972	28	20	20	2	2	13	13	2	11	28	
4999986	14	13	13	4	2	8	8	1	9	14	
4999899	101	68	68	11	1	33	33	1	27	101	
4999517	483	248	248	29	13	135	135	5	92	483	
