S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999992	8	6	6	3	2	3	3	2	5	8	
4999994	6	6	6	2	2	3	3	0	2	6	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	1	0	0	0	0	0	1	
4999998	2	2	2	0	0	1	1	0	0	2	
4999995	5	4	4	1	0	3	3	0	2	5	
4999975	25	24	24	3	1	20	20	1	21	25	
4999988	12	11	11	0	0	11	11	0	10	12	
4999992	8	6	6	3	2	3	3	2	5	8	
4999996	4	3	3	1	1	1	1	1	1	4	
4999975	25	25	25	3	1	20	20	1	21	25	
4999996	4	3	3	1	1	2	2	1	2	4	
4999999	1	1	1	0	0	0	0	0	0	1	
5000000	0	0	0	0	0	0	0	0	0	0	
4999996	4	4	4	1	1	0	0	0	0	4	
4999973	27	25	25	6	2	19	19	0	21	27	
4999996	4	3	3	1	1	1	1	0	0	4	
4999972	28	26	26	4	2	20	20	1	21	28	
4999999	1	1	1	1	0	0	0	0	0	1	
4999999	1	1	1	1	1	0	0	0	0	1	
4999999	1	1	1	1	1	0	0	0	0	1	
4999973	27	21	21	1	1	17	17	0	16	27	
4999998	2	1	1	0	0	0	0	0	0	2	
4999966	34	29	29	5	3	20	20	2	19	34	
5000000	0	0	0	0	0	0	0	0	0	0	
4999993	7	6	6	3	0	2	2	0	3	7	
4999963	37	33	33	5	3	24	24	2	22	37	
4999995	5	5	5	2	2	2	2	1	3	5	
5000000	0	0	0	0	0	0	0	0	0	0	
4999994	6	3	3	0	0	2	2	0	2	6	
4999997	3	3	3	0	0	1	1	0	0	3	
4999986	14	11	11	1	1	10	10	1	10	14	
4999998	2	1	1	1	1	0	0	0	0	2	
4999994	6	5	5	1	1	4	4	1	4	6	
4999997	3	1	1	0	0	1	1	0	1	3	
4999997	3	2	2	0	0	2	2	0	0	3	
4999996	4	2	2	0	0	1	1	0	0	4	
4999999	1	1	1	0	0	0	0	0	0	1	
4999992	8	7	7	3	0	3	3	0	4	8	
4999985	15	13	13	0	0	10	10	0	9	15	
4999999	1	1	1	1	0	0	0	0	0	1	
4999999	1	1	1	0	0	0	0	0	0	1	
4999994	6	4	4	2	1	1	1	0	0	6	
4999994	6	6	6	1	0	3	3	0	3	6	
4999992	8	5	5	0	0	5	5	0	3	8	
4999997	3	1	1	1	1	0	0	0	0	3	
4999996	4	4	4	1	1	3	3	0	3	4	
4999994	6	4	4	1	1	1	1	0	1	6	
4999998	2	2	2	1	1	0	0	0	0	2	
4999997	3	2	2	1	0	0	0	0	1	3	
5000000	0	0	0	0	0	0	0	0	0	0	
