BEASTGeneration	BEASTtmrca	FavitesSim	TimeToCoal	TimeToCase	DateOfIndexCase	TimeToHosp	IndexAtCoalescent
2225000	2019.9616385674499	0646	0.085045	0.052342	2019.8765935674498	0.069874	0
2250000	2019.9601700952414	0245	0.072075	0.003246	2019.8880950952414	0.027825	0
2275000	2019.9608941360475	1036	0.075381	0.000341	2019.8855131360474	0.059812	0
2300000	2019.9611196805668	0726	0.057485	0.014145	2019.9036346805667	0.016395	0
2325000	2019.9605613845406	0646	0.085045	0.052342	2019.8755163845406	0.069874	0
2350000	2019.947694413781	0341	0.018768	0.004156	2019.928926413781	0.023062	0
2375000	2019.9506647797593	1013	0.051153	0.000619	2019.8995117797592	0.014397	0
2400000	2019.9396382535513	0077	0.083753	0.056469	2019.8558852535514	0.099019	0
2425000	2019.9521319051003	0747	0.016347999999999998	0.005918	2019.9357839051002	0.016293	0
2450000	2019.9495376410957	0899	0.09219000000000001	0.002791	2019.8573476410957	0.061116	0
2475000	2019.9566321467396	0027	0.12172000000000001	0.048819	2019.8349121467395	0.068388	0
2500000	2019.9577216772107	0312	0.04281800000000001	0.016085	2019.9149036772108	0.036051	0
2525000	2019.9564845643204	0215	0.07749299999999999	0.002071	2019.8789915643204	0.04676	0
2550000	2019.9447165934378	0978	0.12782500000000002	0.007092	2019.8168915934377	0.043454	0
2575000	2019.947726415468	0751	0.027199	0.000537	2019.9205274154679	0.014868	0
2600000	2019.948063327983	0370	0.092947	0.009338	2019.8551163279828	0.043223	0
2625000	2019.9401072040507	0407	0.099561	0.058113	2019.8405462040507	0.078891	0
2650000	2019.9503820558693	0245	0.072075	0.003246	2019.8783070558693	0.027825	0
2675000	2019.9543342991203	0065	0.02664	0.007541	2019.9276942991203	0.026558	0
2700000	2019.9495391977543	0450	0.030084	0.016968	2019.9194551977544	0.029892	0
2725000	2019.9494202813783	0976	0.05516	0.021808	2019.8942602813784	0.027649	0
2750000	2019.93432000262	0925	7.999999999999999e-05	0.000753	2019.93424000262	0.012465	0
2775000	2019.9451726596212	0915	0.050829	0.019303	2019.8943436596212	0.0441	0
2800000	2019.9387358054066	0116	0.139773	0.014264	2019.7989628054065	0.024609	0
2825000	2019.9513655034436	0116	0.139773	0.014264	2019.8115925034435	0.024609	0
2850000	2019.9513587169786	0468	0.024139	0.020311	2019.9272197169785	0.022472	0
2875000	2019.9533826072359	0978	0.12782500000000002	0.007092	2019.8255576072359	0.043454	0
2900000	2019.9375923446817	0930	0.035854	0.00495	2019.9017383446817	0.014797	0
2925000	2019.935599104725	0407	0.099561	0.058113	2019.836038104725	0.078891	0
2950000	2019.9304689676726	0472	0.000931	0.002257	2019.9295379676726	0.017072	0
2975000	2019.9332311525259	0911	0.111763	0.030347	2019.8214681525258	0.112436	0
3000000	2019.9482689659576	0338	0.042244000000000004	0.009992	2019.9060249659576	0.050102	0
3025000	2019.9315789827785	0775	0.10406299999999999	0.067296	2019.8275159827786	0.115772	0
3050000	2019.9296638557234	0377	0.014105	0.028753	2019.9155588557235	0.038621	0
3075000	2019.9572295862736	0874	0.028324999999999996	0.01583	2019.9289045862736	0.025705	0
3100000	2019.9491355051116	0401	0.062245	0.019991	2019.8868905051115	0.04391	0
3125000	2019.9590005393718	0701	0.12828399999999998	0.073787	2019.830716539372	0.111829	0
3150000	2019.9654535606658	1054	0.041298	0.004164	2019.9241555606657	0.029168	0
3175000	2019.9656439257064	0469	0.067788	0.034935	2019.8978559257064	0.041387	0
3200000	2019.9332525245572	0453	0.08582100000000001	0.017175	2019.8474315245574	0.072162	0
3225000	2019.9478683539912	1063	0.061568	0.042591	2019.8863003539911	0.058662	0
3250000	2019.954285865026	0112	0.092881	0.016985	2019.8614048650259	0.042023	0
3275000	2019.9560232638266	0978	0.12782500000000002	0.007092	2019.8281982638266	0.043454	0
3300000	2019.954451419676	0701	0.12828399999999998	0.073787	2019.826167419676	0.111829	0
3325000	2019.947298055501	0542	0.001101	0.003439	2019.946197055501	0.009459	0
3350000	2019.936057010728	0370	0.092947	0.009338	2019.843110010728	0.043223	0
3375000	2019.944612320451	0726	0.057485	0.014145	2019.8871273204509	0.016395	0
3400000	2019.9559353382624	0259	0.053243	0.005595	2019.9026923382623	0.029596	0
3425000	2019.9581716232651	0343	0.060797	0.00217	2019.897374623265	0.056284	0
3450000	2019.9511806347539	1081	0.021207999999999998	0.012988	2019.929972634754	0.025032	0
3475000	2019.953574113852	0099	0.029488	0.014213	2019.9240861138521	0.030154	0
3500000	2019.9580297691123	0284	0.066373	0.042588	2019.8916567691122	0.051666	0
3525000	2019.9578260889948	0136	0.06246600000000001	0.021686	2019.8953600889947	0.052775	0
3550000	2019.9536574134777	0084	0.026704	0.011995	2019.9269534134776	0.016149	0
3575000	2019.9496801635119	0407	0.099561	0.058113	2019.8501191635119	0.078891	0
3600000	2019.947647015315	0597	0.14593799999999998	0.011815	2019.801709015315	0.036408	0
3625000	2019.9584347704256	0284	0.066373	0.042588	2019.8920617704255	0.051666	0
3650000	2019.9506811748408	0312	0.04281800000000001	0.016085	2019.907863174841	0.036051	0
3675000	2019.9477362368893	0082	0.08133599999999999	0.010255	2019.8664002368894	0.087764	0
3700000	2019.95131795525	0469	0.067788	0.034935	2019.88352995525	0.041387	0
3725000	2019.956404449452	1090	0.056930999999999995	0.023496	2019.899473449452	0.047686	0
3750000	2019.9495918263387	0343	0.060797	0.00217	2019.8887948263387	0.056284	0
3775000	2019.9485244899445	0453	0.08582100000000001	0.017175	2019.8627034899446	0.072162	0
3800000	2019.9502933447166	0450	0.030084	0.016968	2019.9202093447166	0.029892	0
3825000	2019.9574813705847	0415	0.06625099999999999	0.004326	2019.8912303705847	0.023756	0
3850000	2019.9543134680368	0116	0.139773	0.014264	2019.8145404680367	0.024609	0
3875000	2019.9533493064168	0474	0.11756399999999999	0.055703	2019.835785306417	0.078932	0
3900000	2019.9548539092182	0422	0.09254699999999999	0.000731	2019.8623069092182	0.051425	0
3925000	2019.955826889368	0737	0.117769	0.006345	2019.838057889368	0.033124	0
3950000	2019.9548428790085	0343	0.060797	0.00217	2019.8940458790084	0.056284	0
3975000	2019.9513186844258	0468	0.024139	0.020311	2019.9271796844257	0.022472	0
4000000	2019.952113737624	0145	0.060344999999999996	0.001492	2019.8917687376238	0.009188	0
4025000	2019.9499925500797	0070	0.13422499999999998	0.029553	2019.8157675500797	0.039192	0
4050000	2019.9542346364078	0474	0.11756399999999999	0.055703	2019.836670636408	0.078932	0
4075000	2019.9495489232675	0751	0.027199	0.000537	2019.9223499232673	0.014868	0
4100000	2019.951828772217	0360	0.04958099999999999	0.039434	2019.902247772217	0.053497	0
4125000	2019.9558411595362	0869	0.056943	0.042644	2019.8988981595362	0.056505	0
4150000	2019.9560573978135	0422	0.09254699999999999	0.000731	2019.8635103978136	0.051425	0
4175000	2019.9549651051257	0084	0.026704	0.011995	2019.9282611051256	0.016149	0
4200000	2019.9512940578886	0136	0.06246600000000001	0.021686	2019.8888280578885	0.052775	0
4225000	2019.9475618787642	0425	0.06490499999999999	0.038197	2019.8826568787642	0.047646	0
4250000	2019.9475625201521	0954	0.12503299999999998	0.056529	2019.822529520152	0.075266	0
4275000	2019.9482372110988	0812	0.138444	0.001669	2019.8097932110988	0.052134	0
4300000	2019.9569733883086	0974	0.06287399999999999	0.018003	2019.8940993883086	0.057338	0
4325000	2019.953168155457	0646	0.085045	0.052342	2019.868123155457	0.069874	0
4350000	2019.948791588075	0099	0.029488	0.014213	2019.919303588075	0.030154	0
4375000	2019.957598438496	0815	0.19326200000000002	0.031853	2019.764336438496	0.09134	0
4400000	2019.9572107477698	0665	0.048848	0.001545	2019.9083627477698	0.032658	0
4425000	2019.9547519251196	1063	0.061568	0.042591	2019.8931839251195	0.058662	0
4450000	2019.9536717259991	0880	0.070744	0.045549	2019.882927725999	0.05197	0
4475000	2019.957261919344	0954	0.12503299999999998	0.056529	2019.832228919344	0.075266	0
4500000	2019.9574035886662	0874	0.028324999999999996	0.01583	2019.9290785886662	0.025705	0
4525000	2019.9559172015236	0422	0.09254699999999999	0.000731	2019.8633702015236	0.051425	0
4550000	2019.9574297697347	0758	0.043503	0.00883	2019.9139267697346	0.014147	0
4575000	2019.958961706337	0457	0.12240600000000001	0.008327	2019.836555706337	0.04709	0
4600000	2019.9589381487615	0407	0.099561	0.058113	2019.8593771487615	0.078891	0
4625000	2019.9586912859395	0027	0.12172000000000001	0.048819	2019.8369712859394	0.068388	0
4650000	2019.9570999366354	0726	0.057485	0.014145	2019.8996149366353	0.016395	0
4675000	2019.9572094394985	0178	0.027133	0.013404	2019.9300764394984	0.025429	0
4700000	2019.9491558878717	0065	0.02664	0.007541	2019.9225158878717	0.026558	0
4725000	2019.955806394778	0178	0.027133	0.013404	2019.928673394778	0.025429	0
4750000	2019.9556890400568	1028	0.081092	0.021817	2019.8745970400569	0.080806	0
4775000	2019.9506793354724	0911	0.111763	0.030347	2019.8389163354723	0.112436	0
4800000	2019.9637102458073	0133	0.044593	0.001615	2019.9191172458072	0.021847	0
4825000	2019.9587486830394	0051	0.084971	0.017876	2019.8737776830394	0.045128	0
4850000	2019.962410122423	0930	0.035854	0.00495	2019.926556122423	0.014797	0
4875000	2019.9611338058928	0605	0.055615	0.008154	2019.9055188058928	0.022861	0
4900000	2019.9471233989773	0047	0.034997999999999994	0.007204	2019.9121253989772	0.040301	0
4925000	2019.9434255646188	0922	0.053866	0.00443	2019.8895595646188	0.041451	0
4950000	2019.9544806045913	0579	0.062946	0.01	2019.8915346045912	0.059367	0
4975000	2019.9440239213473	0599	0.07579	0.041682	2019.8682339213472	0.052906	0
5000000	2019.9440829770276	0343	0.060797	0.00217	2019.8832859770275	0.056284	0
5025000	2019.9673620111748	0605	0.055615	0.008154	2019.9117470111748	0.022861	0
5050000	2019.9583083330626	0840	0.150618	0.045701	2019.8076903330627	0.107256	0
5075000	2019.9469860566746	0341	0.018768	0.004156	2019.9282180566747	0.023062	0
5100000	2019.9595337538328	0808	0.12138499999999999	0.075102	2019.838148753833	0.088192	0
5125000	2019.957705903607	0145	0.060344999999999996	0.001492	2019.8973609036068	0.009188	0
5150000	2019.9623363112132	0457	0.12240600000000001	0.008327	2019.8399303112133	0.04709	0
5175000	2019.9532755169	0930	0.035854	0.00495	2019.9174215169	0.014797	0
5200000	2019.9692035469423	1031	0.063439	0.007107	2019.9057645469422	0.032548	0
5225000	2019.9772173647027	0457	0.12240600000000001	0.008327	2019.8548113647028	0.04709	0
5250000	2019.9576161650202	0701	0.12828399999999998	0.073787	2019.8293321650203	0.111829	0
5275000	2019.968539627262	0027	0.12172000000000001	0.048819	2019.846819627262	0.068388	0
5300000	2019.9615934794483	0195	0.122966	0.027042	2019.8386274794484	0.040338	0
5325000	2019.9687416463619	0195	0.122966	0.027042	2019.845775646362	0.040338	0
5350000	2019.953431241313	0965	0.09370899999999999	0.046111	2019.859722241313	0.08204	0
5375000	2019.9611668698476	0930	0.035854	0.00495	2019.9253128698476	0.014797	0
5400000	2019.9547688486878	0307	0.144646	0.003021	2019.8101228486878	0.05168	0
5425000	2019.9579613324115	0312	0.04281800000000001	0.016085	2019.9151433324116	0.036051	0
5450000	2019.9560091977075	0974	0.06287399999999999	0.018003	2019.8931351977076	0.057338	0
5475000	2019.9572592128632	0214	0.08834800000000001	0.001604	2019.8689112128632	0.062101	0
5500000	2019.9374129922548	0645	0.049192	0.032441	2019.888220992255	0.042442	0
5525000	2019.9570386536025	1036	0.075381	0.000341	2019.8816576536024	0.059812	0
5550000	2019.9512976240308	0084	0.026704	0.011995	2019.9245936240306	0.016149	0
5575000	2019.9693687422314	0726	0.057485	0.014145	2019.9118837422313	0.016395	0
5600000	2019.9517299947915	0703	0.056444	0.011781	2019.8952859947915	0.020979	0
5625000	2019.9524622413842	1018	0.049356000000000004	0.042313	2019.9031062413842	0.048134	0
5650000	2019.9620860770428	0703	0.056444	0.011781	2019.9056420770428	0.020979	0
5675000	2019.9542411158286	1021	0.040374	0.007118	2019.9138671158287	0.041763	0
5700000	2019.9529461368572	0259	0.053243	0.005595	2019.8997031368572	0.029596	0
5725000	2019.9392310568523	0340	0.0014160000000000002	0.000237	2019.9378150568523	0.017391	0
5750000	2019.9276025560066	0606	0.054994	0.050411	2019.8726085560065	0.060298	0
5775000	2019.945638982818	0469	0.067788	0.034935	2019.877850982818	0.041387	0
5800000	2019.951877925834	0782	0.037984	0.028965	2019.913893925834	0.03665	0
5825000	2019.9614423786318	0815	0.19326200000000002	0.031853	2019.7681803786318	0.09134	0
5850000	2019.9626895918054	0972	0.07310299999999999	9.6e-05	2019.8895865918055	0.034499	0
5875000	2019.955965452753	1028	0.081092	0.021817	2019.874873452753	0.080806	0
5900000	2019.9559349016035	0691	0.086429	0.042718	2019.8695059016036	0.064846	0
5925000	2019.9677571594846	0605	0.055615	0.008154	2019.9121421594846	0.022861	0
5950000	2019.9763305303945	0215	0.07749299999999999	0.002071	2019.8988375303945	0.04676	0
5975000	2019.9731867269966	0726	0.057485	0.014145	2019.9157017269965	0.016395	0
6000000	2019.9582241359783	0840	0.150618	0.045701	2019.8076061359784	0.107256	0
6025000	2019.9690465619997	0145	0.060344999999999996	0.001492	2019.9087015619996	0.009188	0
6050000	2019.974663868313	0027	0.12172000000000001	0.048819	2019.8529438683129	0.068388	0
6075000	2019.9744804280012	0819	0.077308	0.021891	2019.8971724280013	0.043904	0
6100000	2019.968143381577	0133	0.044593	0.001615	2019.923550381577	0.021847	0
6125000	2019.9341470878487	0351	0.041403999999999996	0.025528	2019.8927430878487	0.055093	0
6150000	2019.9595371064406	0253	0.071868	0.015779	2019.8876691064406	0.042617	0
6175000	2019.9701180699387	0214	0.08834800000000001	0.001604	2019.8817700699387	0.062101	0
6200000	2019.9613621548742	0116	0.139773	0.014264	2019.8215891548741	0.024609	0
6225000	2019.9750074848819	0630	0.08282199999999999	0.001688	2019.8921854848818	0.025356	0
6250000	2019.9684171656256	0474	0.11756399999999999	0.055703	2019.8508531656257	0.078932	0
6275000	2019.9549367474501	0145	0.060344999999999996	0.001492	2019.89459174745	0.009188	0
6300000	2019.950297499755	1032	0.098573	0.078921	2019.851724499755	0.094657	0
6325000	2019.9597701498894	0716	0.054031	0.000674	2019.9057391498895	0.019206	0
6350000	2019.960222079268	0195	0.122966	0.027042	2019.8372560792682	0.040338	0
6375000	2019.9551241467973	0637	0.085711	0.055373	2019.8694131467973	0.073113	0
6400000	2019.9352229871515	0461	0.010885999999999998	0.009016	2019.9243369871515	0.012367	0
6425000	2019.9384017778502	0425	0.06490499999999999	0.038197	2019.8734967778503	0.047646	0
6450000	2019.9402283934965	0022	0.018938	0.029225	2019.9212903934965	0.033789	0
6475000	2019.9379639348106	0276	0.061794	0.065335	2019.8761699348106	0.078971	0
6500000	2019.9356944376411	0067	0.058316	0.047615	2019.877378437641	0.064221	0
6525000	2019.942990257947	0726	0.057485	0.014145	2019.885505257947	0.016395	0
6550000	2019.9441095727173	0360	0.04958099999999999	0.039434	2019.8945285727173	0.053497	0
6575000	2019.9508208952684	0922	0.053866	0.00443	2019.8969548952684	0.041451	0
6600000	2019.952608180993	0840	0.150618	0.045701	2019.801990180993	0.107256	0
6625000	2019.9502747603565	0726	0.057485	0.014145	2019.8927897603564	0.016395	0
6650000	2019.9477607611504	0972	0.07310299999999999	9.6e-05	2019.8746577611505	0.034499	0
6675000	2019.9478514849818	0560	0.13558599999999998	0.020911	2019.8122654849817	0.061059	0
6700000	2019.951084480024	0746	0.043042000000000004	0.039538	2019.908042480024	0.046102	0
6725000	2019.9497910165453	0178	0.027133	0.013404	2019.9226580165453	0.025429	0
6750000	2019.9459502354928	0965	0.09370899999999999	0.046111	2019.8522412354928	0.08204	0
6775000	2019.9470214652504	0450	0.030084	0.016968	2019.9169374652504	0.029892	0
6800000	2019.9510025826019	0813	0.012705	0.002745	2019.9382975826018	0.013	0
6825000	2019.9491869508583	0133	0.044593	0.001615	2019.9045939508583	0.021847	0
6850000	2019.9455113479178	0165	0.007597	0.006345	2019.9379143479177	0.007332	0
6875000	2019.9369445112175	0410	0.038898	0.00554	2019.8980465112174	0.0573	0
6900000	2019.9352648140884	0851	0.023871	0.005044	2019.9113938140883	0.025674	0
6925000	2019.947591572438	0195	0.122966	0.027042	2019.824625572438	0.040338	0
6950000	2019.9456971613556	0981	0.117336	0.01779	2019.8283611613556	0.044361	0
6975000	2019.956260888874	0027	0.12172000000000001	0.048819	2019.834540888874	0.068388	0
7000000	2019.9548557239898	0737	0.117769	0.006345	2019.8370867239898	0.033124	0
7025000	2019.9524375332471	0284	0.066373	0.042588	2019.886064533247	0.051666	0
7050000	2019.9517410303338	1081	0.021207999999999998	0.012988	2019.930533030334	0.025032	0
7075000	2019.952668660088	0453	0.08582100000000001	0.017175	2019.866847660088	0.072162	0
7100000	2019.9457794878979	0605	0.055615	0.008154	2019.890164487898	0.022861	0
7125000	2019.9519247936335	0922	0.053866	0.00443	2019.8980587936335	0.041451	0
7150000	2019.9563574638082	0245	0.072075	0.003246	2019.8842824638082	0.027825	0
7175000	2019.966082118739	0751	0.027199	0.000537	2019.9388831187389	0.014868	0
7200000	2019.9722017335505	1007	0.061113	0.020695	2019.9110887335505	0.034724	0
7225000	2019.9716156283084	0309	0.08013300000000001	0.004242	2019.8914826283085	0.024295	0
7250000	2019.9713604497276	0605	0.055615	0.008154	2019.9157454497276	0.022861	0
7275000	2019.9531119689696	0284	0.066373	0.042588	2019.8867389689694	0.051666	0
7300000	2019.9494395280897	0145	0.060344999999999996	0.001492	2019.8890945280896	0.009188	0
7325000	2019.9539760669225	0140	0.029017	0.003865	2019.9249590669224	0.02831	0
7350000	2019.9555822870814	0579	0.062946	0.01	2019.8926362870814	0.059367	0
7375000	2019.9546157912193	0145	0.060344999999999996	0.001492	2019.8942707912192	0.009188	0
7400000	2019.9418893053862	0253	0.071868	0.015779	2019.8700213053862	0.042617	0
7425000	2019.9358800349646	0922	0.053866	0.00443	2019.8820140349646	0.041451	0
7450000	2019.9285435774277	1013	0.051153	0.000619	2019.8773905774276	0.014397	0
7475000	2019.957912984888	0758	0.043503	0.00883	2019.914409984888	0.014147	0
7500000	2019.9514071578385	0312	0.04281800000000001	0.016085	2019.9085891578386	0.036051	0
7525000	2019.9478973831838	0746	0.043042000000000004	0.039538	2019.9048553831838	0.046102	0
7550000	2019.9427699804116	0343	0.060797	0.00217	2019.8819729804115	0.056284	0
7575000	2019.9495911999602	0407	0.099561	0.058113	2019.8500301999602	0.078891	0
7600000	2019.937936849657	0907	0.07800399999999999	0.084803	2019.859932849657	0.095925	0
7625000	2019.9516554166676	0691	0.086429	0.042718	2019.8652264166676	0.064846	0
7650000	2019.9420669398978	0304	0.070608	0.053474	2019.8714589398978	0.082279	0
7675000	2019.956525014197	1031	0.063439	0.007107	2019.893086014197	0.032548	0
7700000	2019.9462445387744	0065	0.02664	0.007541	2019.9196045387744	0.026558	0
7725000	2019.9382497536565	0715	0.045512	0.007186	2019.8927377536565	0.059565	0
7750000	2019.9519187367605	0869	0.056943	0.042644	2019.8949757367604	0.056505	0
7775000	2019.9351939350481	0162	0.014139	0.001531	2019.9210549350482	0.006037	0
7800000	2019.9676085033366	0922	0.053866	0.00443	2019.9137425033366	0.041451	0
7825000	2019.9585534354997	0899	0.09219000000000001	0.002791	2019.8663634354996	0.061116	0
7850000	2019.970320526634	0422	0.09254699999999999	0.000731	2019.877773526634	0.051425	0
7875000	2019.9716619304272	0407	0.099561	0.058113	2019.8721009304272	0.078891	0
7900000	2019.9543621655187	0994	0.107495	0.062335	2019.8468671655187	0.095174	0
7925000	2019.9623673698848	0425	0.06490499999999999	0.038197	2019.8974623698848	0.047646	0
7950000	2019.9601391613555	0965	0.09370899999999999	0.046111	2019.8664301613555	0.08204	0
7975000	2019.9612093087164	0965	0.09370899999999999	0.046111	2019.8675003087164	0.08204	0
8000000	2019.9630440683507	0425	0.06490499999999999	0.038197	2019.8981390683507	0.047646	0
8025000	2019.9340355450438	1051	0.011068	0.000982	2019.9229675450438	0.017014	0
